snippet_id,source_id,source_file,source_type,chunk_index,subject,subject_type,subject_id,predicate,object,object_type,object_id,confidence,evidence_span,alt_snippet_ids,_type_fix
src_pdf_022_chunk_0003,src_pdf_022,markdown/contaminants_regulations.md,pdf,3,ev_limit_0002_022_3,fflo:PermissibleLimit,fkg:ev_limit_0002_022_3,fflo:forProperty,metal,ssn:Property,fkg:PRO_00224,0.95,shall contain any metal specified in excess of the quantity,,
src_pdf_022_chunk_0003,src_pdf_022,markdown/contaminants_regulations.md,pdf,3,ev_limit_0002_022_3,fflo:PermissibleLimit,fkg:ev_limit_0002_022_3,fflo:hasValue,quantity specified in Column 3,fso:Measurement,fkg:MEA_00105,0.95,quantity specified in Column 3 of the said table,,
src_pdf_022_chunk_0019,src_pdf_022,markdown/contaminants_regulations.md,pdf,19,Eggs,fkg:Food,fkg:FOO_00680,fflo:hasPermissibleLimit,ev_limit_eggs_0001_022_19,fflo:PermissibleLimit,fkg:ev_limit_eggs_0001_022_19,0.85,Eggs | (4): 0.10 (shell free,,
src_pdf_022_chunk_0019,src_pdf_022,markdown/contaminants_regulations.md,pdf,19,ev_limit_eggs_0001_022_19,fflo:PermissibleLimit,fkg:ev_limit_eggs_0001_022_19,fflo:hasValue,0.10,fso:Measurement,fkg:MEA_00106,0.85,Eggs | (4): 0.10 (shell free,,
src_pdf_022_chunk_0019,src_pdf_022,markdown/contaminants_regulations.md,pdf,19,ev_limit_eggs_0001_022_19,fflo:PermissibleLimit,fkg:ev_limit_eggs_0001_022_19,fflo:inFood,Eggs,fkg:Food,fkg:FOO_00680,0.85,Eggs | (4): 0.10 (shell free,,
src_pdf_022_chunk_0019,src_pdf_022,markdown/contaminants_regulations.md,pdf,19,ev_limit_fg_0001_022_19,fflo:PermissibleLimit,fkg:ev_limit_fg_0001_022_19,fflo:hasValue,0.50,fso:Measurement,fkg:MEA_00107,0.8,Milk & Milk Products: Food grains | 0.10 (fat basis): 0.50,,
src_pdf_022_chunk_0019,src_pdf_022,markdown/contaminants_regulations.md,pdf,19,Milled food grains,fkg:Food,fkg:FOO_00681,fflo:hasPermissibleLimit,ev_limit_mfg_0001_022_19,fflo:PermissibleLimit,fkg:ev_limit_mfg_0001_022_19,0.8,Milk & Milk Products: Milled food grains | 0.10 (fat basis): 0.12,,
src_pdf_022_chunk_0019,src_pdf_022,markdown/contaminants_regulations.md,pdf,19,ev_limit_mfg_0001_022_19,fflo:PermissibleLimit,fkg:ev_limit_mfg_0001_022_19,fflo:inFood,Milled food grains,fkg:Food,fkg:FOO_00681,0.8,Milk & Milk Products: Milled food grains | 0.10 (fat basis): 0.12,,
src_pdf_023_chunk_0001,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,1,Central Government,fflo:RegulatoryBody,fkg:REG_00244,fflo:isEmpoweredTo,"Food Safety and Standard Act, 2006",fflo:RegulatoryDocument,fkg:REG_00015,0.95,"in exercise of the powers conferred by section 91 of Food Safety and Standards Act, 2006",,
src_pdf_023_chunk_0001,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,1,"Food Safety and Standards Rules, 2011",fflo:RegulatoryDocument,fkg:REG_00007,fflo:definedIn,Gazette of India Extraordinary,fflo:RegulatoryDocument,fkg:REG_00125,0.95,draft rules have been pubished at 1 to 68 in the Gazette of India Extraordinary,,
src_pdf_023_chunk_0001,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,1,"Food Safety and Standards Rules, 2011",fflo:RegulatoryDocument,fkg:REG_00007,fflo:issuedBy,Ministry of Health and Family Welfare,fflo:RegulatoryBody,fkg:REG_00259,0.95,notification of Government of India in the Ministry of Health and Family Welfare,,auto:fflo:FoodStandard→fflo:RegulatoryDocument
src_pdf_023_chunk_0004,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,4,Commissioner of Food Safety,fflo:RegulatoryOfficer,fkg:REG_00200,fflo:hasObligation,MinimumRankRequirement,fflo:ProductionRequirement,fkg:PRO_00779,0.95,No person below the rank of Commissioner and Secretary to State Government shall be eligible,,
src_pdf_023_chunk_0004,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,4,Commissioner of Food Safety,fflo:RegulatoryOfficer,fkg:REG_00200,fflo:specifiedIn,"section 30 (2) of Food Safety and Standards Act, 2006",fflo:RegulatoryDocument,fkg:REG_00126,0.95,"Powers and duties ... shall be as provided in the section 30 (2) of Food Safety and Standards Act, 2006",,
src_pdf_023_chunk_0004,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,4,Designated Officer,fflo:RegulatoryOfficer,fkg:REG_00203,fflo:hasObligation,MinimumRankRequirement,fflo:ProductionRequirement,fkg:PRO_00779,0.95,not below the rank of Sub-Divisional Officer or equivalent,src_pdf_024_chunk_0003,auto:fflo:ObligationType→fflo:ProductionRequirement
src_pdf_023_chunk_0004,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,4,Designated Officer,fflo:RegulatoryOfficer,fkg:REG_00203,fflo:hasObligation,EducationRequirement,fflo:ObligationType,fkg:OBL_00275,0.95,possess a minimum of bachelors' degree in Science with chemistry as one of the subjects,,
src_pdf_023_chunk_0004,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,4,Designated Officer,fflo:RegulatoryOfficer,fkg:REG_00203,fflo:hasObligation,TrainingRequirement,fflo:TrainingRequirement,fkg:TES_00020,0.95,Undergo training as may be specified by the Food Authority,,
src_pdf_023_chunk_0004,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,4,Designated Officer,fflo:RegulatoryOfficer,fkg:REG_00203,fflo:hasObligation,EligibilityFromPriorRole,fflo:ObligationType,fkg:OBL_00276,0.95,persons having been appointed as food Inspector ... shall be eligible for appointment as Designated Officer,,
src_pdf_023_chunk_0002,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,2,"Food Safety and Standards Rules, 2011",fflo:RegulatoryDocument,fkg:REG_00007,fflo:hasDefinition,"These rules may be called the Food Safety and Standards Rules, 2011",xsd:string,fkg:STR_00570,0.95,"These rules may be called the Food Safety and Standards Rules, 2011",src_pdf_024_chunk_0001,auto:fflo:FoodStandard→fflo:RegulatoryDocument
src_pdf_023_chunk_0002,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,2,"Food Safety and Standards Rules, 2011",fflo:RegulatoryDocument,fkg:REG_00007,fflo:hasDefinition,They shall come into force after three months from the date of their publication in the official Gazette,xsd:string,fkg:STR_00571,0.95,They shall come into force after three months from the date of their publication in the official Gazette,,
src_pdf_023_chunk_0002,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,2,Act,fflo:RegulatoryDocument,fkg:REG_00108,fflo:hasDefinition,"the Food Safety and Standards Act, 2006 (Act 34 of 2006)",xsd:string,fkg:STR_00572,0.95,"“Act” means the Food Safety and Standards Act, 2006 (Act 34 of 2006)",src_pdf_024_chunk_0001,
src_pdf_023_chunk_0002,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,2,Adjudicating Officer,fflo:RegulatoryOfficer,fkg:REG_00204,fflo:hasDefinition,the Adjudicating Officer appointed under sub-section (1) of section 68,xsd:string,fkg:STR_00573,0.95,“Adjudicating Officer” means the Adjudicating Officer appointed under sub-section (1) of section 68,,
src_pdf_023_chunk_0002,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,2,Advocate,fflo:RegulatoryOfficer,fkg:REG_00205,fflo:hasDefinition,"a person who is entitled to practice the profession of law under the Advocates Act, 1961",xsd:string,fkg:STR_00574,0.95,"“Advocate” means a person who is entitled to practice the profession of law under the Advocates Act, 1961",,
src_pdf_023_chunk_0002,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,2,Appellate Tribunal,fflo:RegulatoryBody,fkg:REG_00260,fflo:hasDefinition,the Food Safety Appellate Tribunal constituted under section 70 of the Act,fflo:RegulatoryBody,fkg:REG_00261,0.95,“Appellate Tribunal” means the Food Safety Appellate Tribunal constituted under section 70 of the Act,,auto:xsd:string→fflo:RegulatoryBody
src_pdf_023_chunk_0002,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,2,Authorised Officer,fflo:RegulatoryDocument,fkg:REG_00127,fflo:hasDefinition,an officer authorized by the Food Authority referred in the sub-section (5),fflo:RegulatoryOfficer,fkg:REG_00206,0.95,“Authorised Officer” means an officer authorized by the Food Authority referred in the sub-section (5),,
src_pdf_023_chunk_0006,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,6,Food Safety Officer,fflo:RegulatoryOfficer,fkg:REG_00207,fflo:hasObligation,WholeTimeService,fflo:ObligationType,fkg:OBL_00277,0.95,Food Safety Officer shall be a whole time officer,src_pdf_024_chunk_0006,
src_pdf_023_chunk_0006,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,6,Food Safety Officer,fflo:RegulatoryOfficer,fkg:REG_00207,fflo:hasObligation,PossessQualification,fflo:ProductionRequirement,fkg:PRO_00780,0.95,possesses the following: (i) a degree in Food Technology | possesses the following: (i) [a Bachelor's or Master's or Doctorate degree,src_pdf_024_chunk_0006,
src_pdf_023_chunk_0006,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,6,Food Safety Officer,fflo:RegulatoryOfficer,fkg:REG_00207,fflo:hasObligation,CompleteTraining,fflo:TestingRequirement,fkg:TES_00011,0.95,has successfully completed training as specified by the Food Authority,,
src_pdf_023_chunk_0006,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,6,Food Safety Officer,fflo:RegulatoryOfficer,fkg:REG_00207,fflo:hasObligation,NoFinancialInterest,fflo:ConformanceRequirement,fkg:CON_00010,0.95,"no person who has any financial interest in the manufacture, import or sale of any article of food shall be appointed | no person who has any financial interest... shall be appointed",src_pdf_024_chunk_0007,
src_pdf_023_chunk_0006,src_pdf_024,markdown/fss_rules_2011.md,pdf,7,Food Inspector,fflo:RegulatoryOfficer,fkg:REG_00208,fflo:isEmpoweredTo,PerformFoodSafetyOfficerDuties,fflo:RegulatoryActionType,fkg:REG_00326,0.75,may perform the duties of the Food Safety Officer if notified | may perform the duties of the Food Safety Officer,src_pdf_024_chunk_0007,
src_pdf_023_chunk_0003,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,3,"Food Safety and Standards Rules, 2011",fflo:RegulatoryDocument,fkg:REG_00007,fflo:hasDefinition,"Food Safety and Standards Rules, 2011",fflo:RegulatoryDocument,fkg:REG_00007,0.95,"“Rules” means the Food Safety and Standards Rules, 2011",,
src_pdf_023_chunk_0003,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,3,notified laboratory,fflo:RegulatoryDocument,fkg:LAB_00001,fflo:hasDefinition,any of the laboratories notified by the Food Authority under sub-sections (1) and (2) of section 43 of the Act,xsd:string,fkg:STR_00575,0.95,“Notified laboratory” means any of the laboratories notified by the Food Authority,,
src_pdf_023_chunk_0003,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,3,Referral Laboratory,fflo:TableReference,fkg:ANA_00017,fflo:hasDefinition,any of the laboratories established and/or recognized by the Food Authority by notification under sub section (2) of section 43 of the Act,xsd:string,fkg:STR_00576,0.95,“Referral laboratory” means any of the laboratories established and/or recognized by the Food Authority,,
src_pdf_023_chunk_0003,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,3,Licensing Authority,fflo:RegulatoryDocument,fkg:REG_00129,fflo:hasDefinition,the Designated Officer appointed under section 36 of the Act for the local area and includes any other officer so appointed for the purpose of granting license by the Commissioner of Food Safety,xsd:string,fkg:STR_00577,0.95,“Licensing Authority” means the Designated Officer appointed under section 36 of the Act,,
src_pdf_023_chunk_0003,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,3,Registrar,fflo:RegulatoryOfficer,fkg:REG_00209,fflo:hasDefinition,the Registrar of the Appellate Tribunal and includes an officer of such Appellate Tribunal who is authorized by the Presiding Officer to function as Registrar,xsd:string,fkg:STR_00578,0.95,“Registrar” means the Registrar of the Appellate Tribunal,,
src_pdf_023_chunk_0003,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,3,Registry,fflo:RegulatoryDocument,fkg:FOO_01655,fflo:hasDefinition,the registry of the Appellate Tribunal,xsd:string,fkg:STR_00579,0.95,“Registry” means the registry of the Appellate Tribunal,,
src_pdf_023_chunk_0003,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,3,Inquiry,fflo:RegulatoryDocument,fkg:REG_00131,fflo:hasDefinition,the inquiry referred to in section 68,xsd:string,fkg:STR_00580,0.95,“Inquiry” means the inquiry referred to in section 68,src_pdf_024_chunk_0001,
src_pdf_023_chunk_0003,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,3,Presiding Officer,fflo:RegulatoryOfficer,fkg:REG_00210,fflo:hasDefinition,a person appointed as Presiding Officer of the Appellate Tribunal,xsd:string,fkg:STR_00581,0.95,“Presiding Officer” means a person appointed as Presiding Officer of the Appellate Tribunal,,
src_pdf_023_chunk_0005,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,5,Designated Officer,fflo:RegulatoryOfficer,fkg:REG_00203,fflo:hasObligation,RefundFeeForAnalysis,fflo:ObligationType,fkg:OBL_00278,0.95,ensure the refund of fee for analysis paid by the purchaser,,
src_pdf_023_chunk_0005,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,5,Designated Officer,fflo:RegulatoryOfficer,fkg:REG_00203,fflo:hasObligation,DisposeRedundantSamples,fflo:ObligationType,fkg:OBL_00279,0.95,ensure timely disposal of redundant samples,,
src_pdf_023_chunk_0005,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,5,Designated Officer,fflo:RegulatoryOfficer,fkg:REG_00203,fflo:hasObligation,SuspendLicense,fflo:RegulatoryActionType,fkg:REG_00327,0.95,powers which may include suspension... of the license,,
src_pdf_023_chunk_0005,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,5,Designated Officer,fflo:RegulatoryOfficer,fkg:REG_00203,fflo:hasObligation,CancelLicense,fflo:RegulatoryActionType,fkg:REG_00328,0.95,powers which may include... cancellation... of the license,,
src_pdf_023_chunk_0005,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,5,Designated Officer,fflo:RegulatoryOfficer,fkg:REG_00203,fflo:hasObligation,RevokeLicense,fflo:RegulatoryActionType,fkg:REG_00329,0.95,powers which may include... revocation of the license,,
src_pdf_023_chunk_0005,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,5,Designated Officer,fflo:RegulatoryOfficer,fkg:REG_00203,fflo:actsOnBehalfOf,Food Business Operator,fflo:FoodBusinessOperator,fkg:FOO_01607,0.95,license of the Food Business Operator,src_pdf_024_chunk_0006,auto:fflo:RegulatoryBody→fflo:FoodBusinessOperator
src_pdf_023_chunk_0005,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,5,Designated Officer,fflo:RegulatoryOfficer,fkg:REG_00203,fflo:actsOnBehalfOf,Commissioner of Food Safety,fflo:RegulatoryBody,fkg:REG_00200,0.95,manner notified... by the Commissioner of Food Safety,,
src_pdf_023_chunk_0005,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,5,Designated Officer,fflo:RegulatoryOfficer,fkg:REG_00203,fflo:actsOnBehalfOf,collector/ District Magistrate,fflo:RegulatoryBody,fkg:REG_00263,0.95,function under overall supervision of collector/ District Magistrate | overall supervision of collector/ District Magistrate of the District,src_pdf_024_chunk_0005,
src_pdf_023_chunk_0008,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,8,Food Safety Officer,fflo:RegulatoryOfficer,fkg:REG_00207,fflo:isEmpoweredTo,MedicalExamination,fflo:RegulatoryActionType,fkg:REG_00330,0.95,he may cause such person to be examined by a qualified medical professional,,auto:fflo:RegulatoryBody→fflo:RegulatoryOfficer
src_pdf_023_chunk_0008,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,8,Food Safety Officer,fflo:RegulatoryOfficer,fkg:REG_00207,fflo:isEmpoweredTo,WorkRestriction,fflo:RegulatoryAction,fkg:REG_00227,0.95,direct such person not to take part in selling or manufacturing any article of food,,
src_pdf_023_chunk_0008,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,8,Food Safety Officer,fflo:RegulatoryOfficer,fkg:REG_00207,fflo:hasObligation,Inspection,fflo:TestingRequirement,fkg:REG_00235,0.95,duty of the Food Safety Officer ... To inspect ... all food establishments,src_pdf_024_chunk_0010,
src_pdf_023_chunk_0008,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,8,Food Safety Officer,fflo:RegulatoryOfficer,fkg:REG_00207,fflo:hasObligation,ComplianceVerification,fflo:ConformanceRequirement,fkg:CON_00001,0.95,To satisfy himself that the conditions of licenses are being complied with,src_pdf_024_chunk_0010,
src_pdf_023_chunk_0008,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,8,Food Safety Officer,fflo:RegulatoryOfficer,fkg:REG_00207,fflo:hasObligation,Reporting,fflo:FormFiling,fkg:FOR_00003,0.95,and report to the Designated | and report to the Designated Officer,src_pdf_024_chunk_0010,
src_pdf_023_chunk_0007,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,7,State Government,fflo:RegulatoryBody,fkg:REG_00252,fflo:isEmpoweredTo,AssignPowers,fflo:RegulatoryActionType,fkg:REG_00331,0.95,State Government may... assign the powers and duties of Food Safety Officer,,
src_pdf_023_chunk_0007,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,7,Medical Officer,fflo:RegulatoryOfficer,fkg:REG_00211,fflo:actsOnBehalfOf,Food Safety Officer,fflo:RegulatoryOfficer,fkg:REG_00207,0.95,assign the powers and duties of Food Safety Officer to such Medical Officer,,
src_pdf_023_chunk_0007,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,7,persons appointed under clauses 2 and 3,fflo:RegulatoryOfficer,fkg:REG_00212,fflo:hasObligation,SpecializedTraining,fflo:TestingRequirement,fkg:TES_00013,0.95,shall undergo a specialized training laid down by the Food Authority,,
src_pdf_023_chunk_0007,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,7,Food Safety Officer,fflo:RegulatoryOfficer,fkg:REG_00207,fflo:isEmpoweredTo,Seizure,fflo:Seizure,fkg:SEI_00001,0.95,Food Safety Officer may seize the adulterant or food | seize the adulterant or food which is unsafe or sub-standard or mis-branded or containing extraneous matter | Food Safety Officer has seized any books of account | Seizure of articles of food by the Food Safety Officer | Food Safety Officer has seized certain books of account,src_pdf_023_chunk_0013;src_pdf_023_chunk_0014;src_pdf_023_chunk_0057;src_pdf_023_chunk_0056;src_pdf_023_chunk_0060;src_pdf_023_chunk_0058;src_pdf_023_chunk_0059;src_pdf_024_chunk_0009;src_pdf_024_chunk_0017;src_pdf_024_chunk_0018;src_pdf_024_chunk_0078;src_pdf_024_chunk_0082;src_pdf_024_chunk_0079;src_pdf_024_chunk_0081,
src_pdf_023_chunk_0007,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,7,Food Safety Officer,fflo:RegulatoryOfficer,fkg:REG_00207,fflo:isEmpoweredTo,SealingPremises,fflo:Sealing,fkg:SEA_00001,0.95,may seal the premises for investigation,src_pdf_024_chunk_0009,
src_pdf_023_chunk_0007,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,7,Food Safety Officer,fflo:RegulatoryOfficer,fkg:REG_00207,fflo:hasObligation,Sampling,fflo:TestingRequirement,fkg:FOO_01623,0.95,taking a sample of such adulterant or food for analysis | after taking a sample of such adulterant or food,src_pdf_024_chunk_0009,
src_pdf_023_chunk_0009,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,9,Food Safety Officer,fflo:RegulatoryOfficer,fkg:REG_00207,fflo:hasObligation,SampleCollectionForAnalysis,fflo:TestingRequirement,fkg:TES_00015,0.95,"To procure and send for analysis if necessary, samples of any article of food",,
src_pdf_023_chunk_0009,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,9,Food Safety Officer,fflo:RegulatoryOfficer,fkg:REG_00207,fflo:hasObligation,SurveillanceSampling,fflo:TestingRequirement,fkg:TES_00016,0.95,"To draw samples for purposes of surveillance, survey and research",src_pdf_024_chunk_0011,
src_pdf_023_chunk_0009,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,9,Food Safety Officer,fflo:RegulatoryOfficer,fkg:REG_00207,fflo:hasObligation,ComplaintInvestigation,fflo:ObligationType,fkg:OBL_00280,0.95,To investigate any complaint which may be made to him in writing | To investigate any complaint which may be made to him,src_pdf_024_chunk_0012,
src_pdf_023_chunk_0009,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,9,Food Safety Officer,fflo:RegulatoryOfficer,fkg:REG_00207,fflo:hasObligation,DatabaseMaintenance,fflo:FormFiling,fkg:FOR_00004,0.95,To maintain a data base of all Food Business within the area assigned to him | To maintain a data base of all Food Business,src_pdf_024_chunk_0012,
src_pdf_023_chunk_0009,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,9,Food Safety Officer,fflo:RegulatoryOfficer,fkg:REG_00207,fflo:hasObligation,RecommendImprovementNotice,fflo:LabelDeclaration,fkg:LAB_00072,0.95,To recommend Desidnated Officer to issue of improvement notices to the Food Business Operator | To recommend Desidnated Officer to issue of improvement notices,src_pdf_024_chunk_0012,
src_pdf_023_chunk_0009,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,9,Food Safety Officer,fflo:RegulatoryOfficer,fkg:REG_00207,fflo:hasObligation,RecordMaintenance,fflo:FormFiling,fkg:FOR_00005,0.95,To maintain a record of all inspections made and action taken by him,,
src_pdf_023_chunk_0009,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,9,Food Safety Officer,fflo:RegulatoryOfficer,fkg:REG_00207,fflo:hasObligation,InquiryAndInspection,fflo:ObligationType,fkg:OBL_00281,0.95,To make such inquiries and inspections as may be necessary to detect the manufacture | To make such inquiries and inspections as may be necessary,src_pdf_023_chunk_0010;src_pdf_024_chunk_0012,
src_pdf_023_chunk_0010,src_pdf_023,markdown/fss_gazete_rules_2011.md,pdf,10,Food Safety Officer,fflo:RegulatoryOfficer,fkg:REG_00207,fflo:isEmpoweredTo,VehicleInspection,fflo:RegulatoryActionType,fkg:OBL_00366,0.95,To stop and inspect any vehicle suspected to contain any unsafe food,,auto:fflo:RegulatoryBody→fflo:RegulatoryOfficer
